connectionId_x,alias,sentBeepId,timeStampStart,typed,valence,arousal,positive_all_words_lemm,positive_all_words_count_lemm,positive_unique_words_lemm,positive_unique_wordcount_lemm,positive_granularity_lemm,negative_all_words_lemm,negative_all_words_count_lemm,negative_unique_words_lemm,negative_unique_wordcount_lemm,negative_granularity_lemm,positive_emotion_all_lemma_count_Shannons,positive_emotion_unique_count_Shannons,unique positive emotion lemmas_Shannons,positive_diversity_Shannons_lem,negative_emotion_all_lemma_count_Shannons,negative_emotion_unique_count_Shannons,unique negative emotion lemmas_Shannons,negative_diversity_Shannons_lem,Segment,WC,posemo,negemo
221877,!ntvs suvt,19351649,1713413928,0,35,-20,"['leuk', 'goed', 'gezellig', 'normaal', 'fijn', 'lekker']",6,"['leuk', 'goed', 'gezellig', 'normaal', 'fijn', 'lekker']",6,0.04637553,['bitter'],1,['bitter'],1,,6,6,"['gezellig', 'goed', 'leuk', 'fijn', 'normaal', 'lekker']",1.791759469,1,1,['bitter'],0,1,150,2,0.67
221877,!ntvs suvt,19355569,1713442362,0,35,25,"['leuk', 'goed', 'wakker', 'wakker', 'rustig', 'gezellig', 'hoop', 'leuk', 'leuk', 'goed', 'leuk']",11,"['leuk', 'goed', 'wakker', 'rustig', 'gezellig', 'hoop']",6,0.024457657,['aan_doen'],1,['aan_doen'],1,,11,6,"['gezellig', 'hoop', 'goed', 'leuk', 'rustig', 'wakker']",1.641734712,1,1,['aan_doen'],0,1,149,4.03,0
221877,!ntvs suvt,19358901,1713451378,0,45,25,"['leuk', 'chillen', 'chillen', 'lekker', 'goed', 'spannend']",6,"['leuk', 'chillen', 'lekker', 'goed', 'spannend']",5,0.048780011,['jaloers'],1,['jaloers'],1,,6,5,"['spannend', 'goed', 'leuk', 'lekker', 'chillen']",1.560710409,1,1,['jaloers'],0,1,152,1.97,0.66
221877,!ntvs suvt,19362632,1713465154,0,20,10,"['vrij', 'leuk', 'gezellig', 'interessant', 'leuk', 'fijn']",6,"['vrij', 'leuk', 'gezellig', 'interessant', 'fijn']",5,0.033498515,[],0,[],0,,6,5,"['interessant', 'gezellig', 'leuk', 'vrij', 'fijn']",1.560710409,0,0,[],0,1,158,0.63,0.63
221877,!ntvs suvt,19365209,1713494831,0,30,-12,"['leuk', 'chillen', 'leuk', 'lekker', 'interessant', 'leuk']",6,"['leuk', 'chillen', 'lekker', 'interessant']",4,0.026495422,['impulsief'],1,['impulsief'],1,,6,4,"['interessant', 'leuk', 'lekker', 'chillen']",1.242453325,1,1,['impulsief'],0,1,136,3.68,1.47
221877,!ntvs suvt,19370886,1713525332,0,35,25,"['wakker', 'zeker', 'rustig', 'gemak', 'wakker', 'zeker', 'nice', 'zin']",8,"['wakker', 'zeker', 'rustig', 'gemak', 'nice', 'zin']",6,0.038738114,['erg'],1,['erg'],1,,8,6,"['gemak', 'zin', 'rustig', 'wakker', 'zeker', 'nice']",1.732867951,1,1,['erg'],0,1,139,3.6,0
221877,!ntvs suvt,19370886,1713533535,0,36,24,"['leuk', 'lekker', 'zin', 'spannend', 'zeker', 'leuk']",6,"['leuk', 'lekker', 'zin', 'spannend', 'zeker']",5,0.044985515,['pijn'],1,['pijn'],1,,6,5,"['zin', 'spannend', 'leuk', 'zeker', 'lekker']",1.560710409,1,1,['pijn'],0,1,163,2.45,0.61
221877,!ntvs suvt,19374618,1713536876,0,30,25,"['genieten', 'goed', 'leuk', 'vrij']",4,"['genieten', 'goed', 'leuk', 'vrij']",4,0.064874395,['ergeren'],1,['ergeren'],1,,4,4,"['genieten', 'goed', 'leuk', 'vrij']",1.386294361,1,1,['ergeren'],0,1,154,4.55,0.65
221877,!ntvs suvt,19380438,1713587528,0,34,10,"['leuk', 'nice', 'chillen', 'lekker', 'gelukkig', 'leuk', 'leuk', 'goed', 'leuk', 'leuk']",10,"['leuk', 'nice', 'chillen', 'lekker', 'gelukkig', 'goed']",6,0.025700738,[],0,[],0,,10,6,"['goed', 'leuk', 'lekker', 'chillen', 'nice', 'gelukkig']",1.497866137,0,0,[],0,1,143,4.2,0
221877,!ntvs suvt,19390123,1713632013,0,35,20,"['leuk', 'leuk', 'chillen', 'chillen', 'gemak']",5,"['leuk', 'chillen', 'gemak']",3,0.063730791,"['raken', 'moe']",2,"['raken', 'moe']",2,0.102129743,5,3,"['gemak', 'leuk', 'chillen']",1.054920168,2,2,"['moe', 'raken']",0.693147181,1,125,0.8,0.8
221877,!ntvs suvt,19393155,1713637163,0,40,25,"['chill', 'chillen', 'zin', 'lekker', 'genieten', 'chillen', 'genieten', 'genieten']",8,"['chill', 'chillen', 'zin', 'lekker', 'genieten']",5,0.03688046,[],0,[],0,,8,5,"['zin', 'genieten', 'chill', 'lekker', 'chillen']",1.494175138,0,0,[],0,1,152,1.97,0.66
221877,!ntvs suvt,19397228,1713668679,0,45,-21,"['leuk', 'lekker', 'lekker', 'lekker', 'leuk', 'fijn', 'goed', 'fijn', 'goed', 'lekker']",10,"['leuk', 'lekker', 'fijn', 'goed']",4,0.015399384,['erg'],1,['erg'],1,,10,4,"['goed', 'leuk', 'fijn', 'lekker']",1.33217904,1,1,['erg'],0,1,161,4.97,0
221877,!ntvs suvt,19404528,1713711872,0,35,15,"['leuk', 'oké', 'wakker', 'zeker', 'lekker', 'leuk', 'gemak', 'chillen', 'lekker', 'fijn', 'lekker', 'chillen', 'leuk']",13,"['leuk', 'oké', 'wakker', 'zeker', 'lekker', 'gemak', 'chillen', 'fijn']",8,0.022484811,"['moe', 'moe', 'sluiten']",3,"['moe', 'sluiten']",2,0.068202789,13,8,"['gemak', 'leuk', 'fijn', 'wakker', 'zeker', 'lekker', 'chillen', 'oké']",1.951259504,3,2,"['moe', 'sluiten']",0.636514168,1,201,2.99,0.5
221877,!ntvs suvt,19409699,1713727209,0,40,-10,"['leuk', 'chillen', 'goed', 'leuk', 'leuk', 'lekker']",6,"['leuk', 'chillen', 'goed', 'lekker']",4,0.034507371,['lijden'],1,['lijden'],1,,6,4,"['goed', 'leuk', 'lekker', 'chillen']",1.242453325,1,1,['lijden'],0,1,160,3.13,1.25
221877,!ntvs suvt,19416948,1713783890,0,35,20,"['leuk', 'leuk', 'wakker', 'wakker']",4,"['leuk', 'wakker']",2,0.062121093,['zot'],1,['zot'],1,,4,2,"['leuk', 'wakker']",0.693147181,1,1,['zot'],0,1,153,0.65,0.65
221877,!ntvs suvt,19419374,1713794247,0,25,20,"['leuk', 'lekker', 'goed', 'leuk']",4,"['leuk', 'lekker', 'goed']",3,0.039781153,[],0,[],0,,4,3,"['goed', 'leuk', 'lekker']",1.039720771,0,0,[],0,1,172,2.33,0
221877,!ntvs suvt,19421994,1713805560,0,34,20,"['top', 'goed', 'fijn', 'goed', 'actief', 'normaal', 'gerust_stellen', 'benieuwd']",8,"['top', 'goed', 'fijn', 'actief', 'normaal', 'gerust_stellen', 'benieuwd']",7,0.040356217,"['bitter', 'moe', 'vervelend', 'slecht']",4,"['bitter', 'moe', 'vervelend', 'slecht']",4,0.051579714,8,7,"['benieuwd', 'goed', 'fijn', 'normaal', 'gerust_stellen', 'actief', 'top']",1.906154747,4,4,"['slecht', 'moe', 'bitter', 'vervelend']",1.386294361,1,213,1.41,1.41
221877,!ntvs suvt,19425289,1713817534,0,40,25,"['oké', 'goed', 'normaal', 'zin', 'normaal', 'normaal']",6,"['oké', 'goed', 'normaal', 'zin']",4,0.039884633,['bedreigen'],1,['bedreigen'],1,,6,4,"['zin', 'goed', 'normaal', 'oké']",1.242453325,1,1,['bedreigen'],0,1,203,1.48,0
221877,!ntvs suvt,19432244,1713869095,0,41,25,"['goed', 'blij', 'goed', 'normaal', 'blij', 'blij', 'leuk', 'normaal', 'leuk', 'zin']",10,"['goed', 'blij', 'normaal', 'leuk', 'zin']",5,0.032915856,['frustrerend'],1,['frustrerend'],1,,10,5,"['zin', 'goed', 'leuk', 'blij', 'normaal']",1.557113098,1,1,['frustrerend'],0,1,242,2.48,0
221877,!ntvs suvt,19434463,1713878333,0,40,34,"['leuk', 'goed', 'leuk', 'vrij', 'genieten', 'tof', 'nice']",7,"['leuk', 'goed', 'vrij', 'genieten', 'tof', 'nice']",6,0.031208287,"['slecht', 'op_jagen']",2,"['slecht', 'op_jagen']",2,0.119321785,7,6,"['genieten', 'goed', 'leuk', 'vrij', 'tof', 'nice']",1.747868097,2,2,"['slecht', 'op_jagen']",0.693147181,1,169,2.96,1.18
221877,!ntvs suvt,19437896,1713893198,0,29,12,"['leuk', 'fijn', 'goed', 'leuk', 'leuk', 'leuk', 'fijn', 'happy', 'nuchter', 'blij', 'goed', 'top']",12,"['leuk', 'fijn', 'goed', 'happy', 'nuchter', 'blij', 'top']",7,0.018764322,[],0,[],0,,12,7,"['happy', 'goed', 'leuk', 'fijn', 'blij', 'nuchter', 'top']",1.791759469,0,0,[],0,1,189,2.12,0
221877,!ntvs suvt,19441489,1713901793,0,40,25,"['leuk', 'goed', 'genieten', 'lekker', 'trots', 'fijn', 'interessant', 'fijn', 'tof', 'blij', 'fijn', 'leuk', 'productief']",13,"['leuk', 'goed', 'genieten', 'lekker', 'trots', 'fijn', 'interessant', 'tof', 'blij', 'productief']",10,0.017170822,[],0,[],0,,13,10,"['productief', 'genieten', 'interessant', 'goed', 'leuk', 'fijn', 'blij', 'trots', 'tof', 'lekker']",2.204785417,0,0,[],0,1,208,3.37,0
221877,!ntvs suvt,19448352,1713954591,0,35,15,"['heerlijk', 'leuk', 'fijn', 'genieten', 'gelukkig', 'lekker', 'wakker', 'oké', 'wakker', 'lekker', 'motivatie']",11,"['heerlijk', 'leuk', 'fijn', 'genieten', 'gelukkig', 'lekker', 'wakker', 'oké', 'motivatie']",9,0.027525729,[],0,[],0,,11,9,"['motivatie', 'heerlijk', 'genieten', 'leuk', 'fijn', 'wakker', 'lekker', 'oké', 'gelukkig']",2.145841753,0,0,[],0,1,173,2.89,0
221877,!ntvs suvt,19450284,1713964414,0,35,25,"['goed', 'blij', 'goed', 'oké', 'vertrouwen', 'goed', 'blij', 'leuk']",8,"['goed', 'blij', 'oké', 'vertrouwen', 'leuk']",5,0.037803807,[],0,[],0,,8,5,"['vertrouwen', 'goed', 'leuk', 'blij', 'oké']",1.494175138,0,0,[],0,1,172,3.49,0
221877,!ntvs suvt,19455272,1713980710,0,35,25,"['blij', 'fijn', 'fijn', 'leuk']",4,"['blij', 'fijn', 'leuk']",3,0.036256677,[],0,[],0,,4,3,"['leuk', 'fijn', 'blij']",1.039720771,0,0,[],0,1,164,1.83,0
221877,!ntvs suvt,19459157,1714007144,0,41,30,"['geweldig', 'leuk', 'lekker', 'lekker', 'leuk', 'goed', 'leuk', 'goed', 'goed', 'zin', 'goed', 'leuk']",12,"['geweldig', 'leuk', 'lekker', 'goed', 'zin']",5,0.021455997,[],0,[],0,,12,5,"['zin', 'geweldig', 'goed', 'leuk', 'lekker']",1.445185879,0,0,[],0,1,213,5.16,0
222442,!vfwz tenw,18514462,1708172935,1,41,44,"['tevreden', 'goed']",2,"['tevreden', 'goed']",2,0.124340417,[],0,[],0,,2,2,"['tevreden', 'goed']",0.693147181,0,0,[],0,1,15,6.67,0
222442,!vfwz tenw,18517660,1708176840,1,40,45,"['lekker', 'energie', 'goed']",3,"['lekker', 'energie', 'goed']",3,0.070398278,[],0,[],0,,3,3,"['goed', 'energie', 'lekker']",1.098612289,0,0,[],0,1,24,12.5,0
222442,!vfwz tenw,18521992,1708192049,1,40,30,['tevreden'],1,['tevreden'],1,,[],0,[],0,,1,1,['tevreden'],0,0,0,[],0,1,43,2.33,2.33
222442,!vfwz tenw,18527125,1708203611,1,45,40,"['goed', 'grappig']",2,"['goed', 'grappig']",2,0.096083883,[],0,[],0,,2,2,"['goed', 'grappig']",0.693147181,0,0,[],0,1,24,12.5,0
222442,!vfwz tenw,18533926,1708250592,1,35,30,['goed'],1,['goed'],1,,"['moe', 'spijtig', 'slecht']",3,"['moe', 'spijtig', 'slecht']",3,0.077252159,1,1,['goed'],0,3,3,"['slecht', 'moe', 'spijtig']",1.098612289,1,39,2.56,2.56
222442,!vfwz tenw,18537013,1708261641,1,30,25,['zin'],1,['zin'],1,,[],0,[],0,,1,1,['zin'],0,0,0,[],0,1,22,4.55,4.55
222442,!vfwz tenw,18540541,1708276584,1,10,10,['goed'],1,['goed'],1,,"['teleur_stellen', 'frustreren', 'missen']",3,"['teleur_stellen', 'frustreren', 'missen']",3,0.082037508,1,1,['goed'],0,3,3,"['teleur_stellen', 'frustreren', 'missen']",1.098612289,1,41,4.88,4.88
222442,!vfwz tenw,18547348,1708289821,1,30,10,['rust'],1,['rust'],1,,['frustreren'],1,['frustreren'],1,,1,1,['rust'],0,1,1,['frustreren'],0,1,34,0,8.82
222442,!vfwz tenw,18555289,1708338284,1,35,30,"['productief', 'zin']",2,"['productief', 'zin']",2,0.105919945,['verlangen'],1,['verlangen'],1,,2,2,"['zin', 'productief']",0.693147181,1,1,['verlangen'],0,1,42,4.76,4.76
222442,!vfwz tenw,18559975,1708350473,1,35,35,"['zin', 'productief']",2,"['zin', 'productief']",2,0.088459008,[],0,[],0,,2,2,"['zin', 'productief']",0.693147181,0,0,[],0,1,43,0,0
222442,!vfwz tenw,18562699,1708359929,1,30,10,"['goed', 'vrij', 'oké', 'goed', 'energie', 'zin']",6,"['goed', 'vrij', 'oké', 'energie', 'zin']",5,0.045555153,[],0,[],0,,6,5,"['zin', 'goed', 'vrij', 'energie', 'oké']",1.560710409,0,0,[],0,1,54,9.26,0
222442,!vfwz tenw,18569797,1708377649,1,35,40,['wakker'],1,['wakker'],1,,"['saai', 'vervelen']",2,"['saai', 'vervelen']",2,0.097410821,1,1,['wakker'],0,2,2,"['saai', 'vervelen']",0.693147181,1,29,0,6.9
222442,!vfwz tenw,18576982,1708425307,1,40,45,"['goed', 'goed', 'energiek', 'tevreden', 'goed', 'concentreren']",6,"['goed', 'energiek', 'tevreden', 'concentreren']",4,0.037513974,[],0,[],0,,6,4,"['tevreden', 'concentreren', 'energiek', 'goed']",1.242453325,0,0,[],0,1,51,11.76,0
222442,!vfwz tenw,18580648,1708431838,1,40,40,"['goed', 'zin']",2,"['goed', 'zin']",2,0.124174305,['honger'],1,['honger'],1,,2,2,"['zin', 'goed']",0.693147181,1,1,['honger'],0,1,40,2.5,0
222442,!vfwz tenw,18587023,1708451185,1,30,25,['energie'],1,['energie'],1,,"['vervelen', 'honger']",2,"['vervelen', 'honger']",2,0.095211045,1,1,['energie'],0,2,2,"['honger', 'vervelen']",0.693147181,1,29,3.45,3.45
222442,!vfwz tenw,18591361,1708461788,1,30,20,"['tevreden', 'productief', 'energiek', 'zin']",4,"['tevreden', 'productief', 'energiek', 'zin']",4,0.047735556,[],0,[],0,,4,4,"['zin', 'tevreden', 'productief', 'energiek']",1.386294361,0,0,[],0,1,42,9.52,0
222442,!vfwz tenw,18598969,1708507506,1,35,30,"['energetisch', 'oké']",2,"['energetisch', 'oké']",2,0.151184642,['verlangen'],1,['verlangen'],1,,2,2,"['energetisch', 'oké']",0.693147181,1,1,['verlangen'],0,1,36,8.33,2.78
222442,!vfwz tenw,18604840,1708523891,1,30,30,"['zin', 'productief', 'hopen']",3,"['zin', 'productief', 'hopen']",3,0.101599613,['moe'],1,['moe'],1,,3,3,"['zin', 'productief', 'hopen']",1.098612289,1,1,['moe'],0,1,47,2.13,0
222442,!vfwz tenw,18610282,1708537836,1,-10,-11,['productief'],1,['productief'],1,,"['slecht', 'moe']",2,"['slecht', 'moe']",2,0.099757111,1,1,['productief'],0,2,2,"['slecht', 'moe']",0.693147181,1,36,2.78,2.78
222442,!vfwz tenw,18613792,1708554045,1,40,40,"['goed', 'tevreden', 'energie', 'blij']",4,"['goed', 'tevreden', 'energie', 'blij']",4,0.045485319,[],0,[],0,,4,4,"['tevreden', 'goed', 'blij', 'energie']",1.386294361,0,0,[],0,1,39,10.26,0
222442,!vfwz tenw,18623983,1708609353,1,30,14,"['wakker', 'goed', 'leuk', 'productief']",4,"['wakker', 'goed', 'leuk', 'productief']",4,0.062684337,['erg'],1,['erg'],1,,4,4,"['productief', 'goed', 'leuk', 'wakker']",1.386294361,1,1,['erg'],0,1,53,3.77,0
222442,!vfwz tenw,18628111,1708610635,1,20,15,"['wakker', 'goed', 'energie']",3,"['wakker', 'goed', 'energie']",3,0.096976969,[],0,[],0,,3,3,"['goed', 'wakker', 'energie']",1.098612289,0,0,[],0,1,37,5.41,0
222442,!vfwz tenw,18632128,1708617833,1,35,19,"['blij', 'productief']",2,"['blij', 'productief']",2,0.108658897,"['lui', 'verlangen']",2,"['lui', 'verlangen']",2,0.118388218,2,2,"['productief', 'blij']",0.693147181,2,2,"['lui', 'verlangen']",0.693147181,1,46,4.35,4.35
222442,!vfwz tenw,18636790,1708629596,1,20,10,['energie'],1,['energie'],1,,"['honger', 'lui', 'slaperig']",3,"['honger', 'lui', 'slaperig']",3,0.047291875,1,1,['energie'],0,3,3,"['honger', 'lui', 'slaperig']",1.098612289,1,45,2.22,2.22
222442,!vfwz tenw,18646741,1708684261,1,30,30,"['energie', 'goed', 'goed', 'goed']",4,"['energie', 'goed']",2,0.046764828,"['ziek', 'raken']",2,"['ziek', 'raken']",2,0.142001671,4,2,"['goed', 'energie']",0.562335145,2,2,"['ziek', 'raken']",0.693147181,1,61,6.56,3.28
222442,!vfwz tenw,18650374,1708690948,1,16,10,"['hopen', 'goed']",2,"['hopen', 'goed']",2,0.153342989,['moeizaam'],1,['moeizaam'],1,,2,2,"['goed', 'hopen']",0.693147181,1,1,['moeizaam'],0,1,41,4.88,2.44
222442,!vfwz tenw,18655498,1708703913,1,19,9,"['hopen', 'goed', 'tof']",3,"['hopen', 'goed', 'tof']",3,0.109635842,['ziek'],1,['ziek'],1,,3,3,"['goed', 'tof', 'hopen']",1.098612289,1,1,['ziek'],0,1,50,6,2
222442,!vfwz tenw,18661027,1708729278,1,41,41,"['deugd', 'goed', 'energetisch']",3,"['deugd', 'goed', 'energetisch']",3,0.102570436,['ziek'],1,['ziek'],1,,3,3,"['deugd', 'goed', 'energetisch']",1.098612289,1,1,['ziek'],0,1,31,6.45,3.23
222442,!vfwz tenw,18676939,1708778641,1,25,20,"['goed', 'goed']",2,['goed'],1,0.054635367,['slecht'],1,['slecht'],1,,2,1,['goed'],0,1,1,['slecht'],0,1,50,6,4
222442,!vfwz tenw,18684472,1708797459,1,-20,-30,"['hopen', 'goed', 'energie']",3,"['hopen', 'goed', 'energie']",3,0.097890489,['ziek'],1,['ziek'],1,,3,3,"['goed', 'energie', 'hopen']",1.098612289,1,1,['ziek'],0,1,32,9.38,3.13
222442,!vfwz tenw,18687613,1708803401,1,-20,-30,"['goed', 'hopen', 'goed']",3,"['goed', 'hopen']",2,0.069880592,"['ziek', 'ambetant']",2,"['ziek', 'ambetant']",2,0.094487639,3,2,"['goed', 'hopen']",0.636514168,2,2,"['ambetant', 'ziek']",0.693147181,1,43,6.98,2.33
222442,!vfwz tenw,18699847,1708857947,1,10,-10,"['goed', 'goed', 'hopen']",3,"['goed', 'hopen']",2,0.077798816,"['ziek', 'raken', 'vervelen', 'ambetant']",4,"['ziek', 'raken', 'vervelen', 'ambetant']",4,0.065499455,3,2,"['goed', 'hopen']",0.636514168,4,4,"['ambetant', 'ziek', 'vervelen', 'raken']",1.386294361,1,43,6.98,4.65
222442,!vfwz tenw,18704107,1708870116,1,20,20,"['productief', 'goed', 'blij', 'hopen']",4,"['productief', 'goed', 'blij', 'hopen']",4,0.06665027,[],0,[],0,,4,4,"['productief', 'goed', 'blij', 'hopen']",1.386294361,0,0,[],0,1,42,9.52,0
222442,!vfwz tenw,18708046,1708879967,1,15,10,"['zin', 'productief']",2,"['zin', 'productief']",2,0.123684431,[],0,[],0,,2,2,"['zin', 'productief']",0.693147181,0,0,[],0,1,46,0,0
222442,!vfwz tenw,18712249,1708888819,1,20,19,"['zin', 'hopen', 'goed', 'goed']",4,"['zin', 'hopen', 'goed']",3,0.058088077,[],0,[],0,,4,3,"['zin', 'goed', 'hopen']",1.039720771,0,0,[],0,1,43,6.98,0
222442,!vfwz tenw,18724066,1708943031,1,25,29,"['energie', 'blij']",2,"['energie', 'blij']",2,0.12717642,[],0,[],0,,2,2,"['blij', 'energie']",0.693147181,0,0,[],0,1,47,4.26,2.13
222442,!vfwz tenw,18728617,1708956376,1,25,25,"['goed', 'productief']",2,"['goed', 'productief']",2,0.104118774,[],0,[],0,,2,2,"['productief', 'goed']",0.693147181,0,0,[],0,1,45,2.22,0
222442,!vfwz tenw,18737089,1708975753,1,34,20,"['tof', 'leuk']",2,"['tof', 'leuk']",2,0.064538806,[],0,[],0,,2,2,"['leuk', 'tof']",0.693147181,0,0,[],0,1,38,0,0
222442,!vfwz tenw,18748240,1709026827,1,34,34,"['energie', 'goed', 'tevreden', 'blij']",4,"['energie', 'goed', 'tevreden', 'blij']",4,0.057577424,[],0,[],0,,4,4,"['tevreden', 'goed', 'blij', 'energie']",1.386294361,0,0,[],0,1,38,10.53,0
222442,!vfwz tenw,18755148,1709046296,1,24,20,"['interessant', 'goed', 'energie']",3,"['interessant', 'goed', 'energie']",3,0.09049216,[],0,[],0,,3,3,"['interessant', 'goed', 'energie']",1.098612289,0,0,[],0,1,38,7.89,2.63
222442,!vfwz tenw,18756806,1709057746,1,20,20,"['interessant', 'uit_rusten']",2,"['interessant', 'uit_rusten']",2,0.175650559,"['vervelen', 'saai']",2,"['vervelen', 'saai']",2,0.083481629,2,2,"['interessant', 'uit_rusten']",0.693147181,2,2,"['saai', 'vervelen']",0.693147181,1,39,2.56,5.13
222442,!vfwz tenw,18757745,1709062221,1,30,25,"['zin', 'amuseren']",2,"['zin', 'amuseren']",2,0.142932789,['last'],1,['last'],1,,2,2,"['zin', 'amuseren']",0.693147181,1,1,['last'],0,1,47,4.26,4.26
222442,!vfwz tenw,18761604,1709115151,1,25,24,"['blij', 'hopen']",2,"['blij', 'hopen']",2,0.098878409,"['lastig', 'raken', 'raken']",3,"['lastig', 'raken']",2,0.101515536,2,2,"['blij', 'hopen']",0.693147181,3,2,"['lastig', 'raken']",0.636514168,1,59,5.08,3.39
222442,!vfwz tenw,18763581,1709128702,1,30,16,"['hopen', 'energiek']",2,"['hopen', 'energiek']",2,0.123975774,['frustreren'],1,['frustreren'],1,,2,2,"['energiek', 'hopen']",0.693147181,1,1,['frustreren'],0,1,51,5.88,1.96
222442,!vfwz tenw,18764952,1709144250,1,30,30,"['leuk', 'rustgevend', 'goed']",3,"['leuk', 'rustgevend', 'goed']",3,0.074585957,[],0,[],0,,3,3,"['goed', 'leuk', 'rustgevend']",1.098612289,0,0,[],0,1,30,6.67,0
222442,!vfwz tenw,18766893,1709150937,1,35,26,"['rust', 'gezellig', 'aangenaam', 'gemak', 'leuk']",5,"['rust', 'gezellig', 'aangenaam', 'gemak', 'leuk']",5,0.054934212,[],0,[],0,,5,5,"['rust', 'gemak', 'gezellig', 'aangenaam', 'leuk']",1.609437912,0,0,[],0,1,39,7.69,0
222442,!vfwz tenw,18770267,1709198366,1,30,25,"['productief', 'goed']",2,"['productief', 'goed']",2,0.104252311,[],0,[],0,,2,2,"['productief', 'goed']",0.693147181,0,0,[],0,1,48,4.17,0
222442,!vfwz tenw,18772409,1709213638,1,32,21,"['verzadigen', 'motivatie']",2,"['verzadigen', 'motivatie']",2,0.107678594,['moe'],1,['moe'],1,,2,2,"['motivatie', 'verzadigen']",0.693147181,1,1,['moe'],0,1,43,0,0
222442,!vfwz tenw,18773998,1709225223,1,30,20,"['goed', 'focussen', 'blij']",3,"['goed', 'focussen', 'blij']",3,0.095873833,[],0,[],0,,3,3,"['focussen', 'goed', 'blij']",1.098612289,0,0,[],0,1,42,2.38,0
222442,!vfwz tenw,18776338,1709246659,1,35,29,"['goed', 'tevreden', 'energie']",3,"['goed', 'tevreden', 'energie']",3,0.068237222,[],0,[],0,,3,3,"['tevreden', 'goed', 'energie']",1.098612289,0,0,[],0,1,42,4.76,0
222442,!vfwz tenw,18780086,1709290052,1,34,35,"['normaal', 'uit_rusten', 'productief', 'tevreden']",4,"['normaal', 'uit_rusten', 'productief', 'tevreden']",4,0.063705774,[],0,[],0,,4,4,"['tevreden', 'productief', 'uit_rusten', 'normaal']",1.386294361,0,0,[],0,1,37,2.7,0
222442,!vfwz tenw,18780992,1709296840,1,32,30,"['vrij', 'rust', 'rustgevend', 'genieten']",4,"['vrij', 'rust', 'rustgevend', 'genieten']",4,0.060136841,"['frustreren', 'honger']",2,"['frustreren', 'honger']",2,0.098328439,4,4,"['rust', 'genieten', 'rustgevend', 'vrij']",1.386294361,2,2,"['honger', 'frustreren']",0.693147181,1,55,1.82,3.64
222442,!vfwz tenw,18783235,1709313409,1,17,16,['leuk'],1,['leuk'],1,,['frustreren'],1,['frustreren'],1,,1,1,['leuk'],0,1,1,['frustreren'],0,1,49,4.08,4.08
222442,!vfwz tenw,18785113,1709321513,1,30,31,['goed'],1,['goed'],1,,"['frustrerend', 'honger']",2,"['frustrerend', 'honger']",2,0.073521801,1,1,['goed'],0,2,2,"['honger', 'frustrerend']",0.693147181,1,36,2.78,2.78
222442,!vfwz tenw,18789467,1709385103,1,34,30,"['leuk', 'verbazen']",2,"['leuk', 'verbazen']",2,0.168569059,['irriteren'],1,['irriteren'],1,,2,2,"['verbazen', 'leuk']",0.693147181,1,1,['irriteren'],0,1,59,1.69,1.69
222442,!vfwz tenw,18791188,1709388393,1,35,24,"['goed', 'blij']",2,"['goed', 'blij']",2,0.104501431,['moe'],1,['moe'],1,,2,2,"['goed', 'blij']",0.693147181,1,1,['moe'],0,1,25,8,0
222442,!vfwz tenw,18792440,1709396892,1,35,30,"['gezellig', 'rustig', 'genieten', 'lekker']",4,"['gezellig', 'rustig', 'genieten', 'lekker']",4,0.054451656,[],0,[],0,,4,4,"['genieten', 'gezellig', 'rustig', 'lekker']",1.386294361,0,0,[],0,1,31,9.68,0
222442,!vfwz tenw,18794224,1709409876,1,35,35,"['gemak', 'gezellig']",2,"['gemak', 'gezellig']",2,0.125131223,"['ambetant', 'op_jagen']",2,"['ambetant', 'op_jagen']",2,0.116489811,2,2,"['gemak', 'gezellig']",0.693147181,2,2,"['ambetant', 'op_jagen']",0.693147181,1,42,2.38,0
222442,!vfwz tenw,18798351,1709462148,1,30,39,['productief'],1,['productief'],1,,"['frustreren', 'demotiveren']",2,"['frustreren', 'demotiveren']",2,0.235488259,1,1,['productief'],0,2,2,"['demotiveren', 'frustreren']",0.693147181,1,36,0,2.78
222442,!vfwz tenw,18799148,1709468208,1,31,34,"['concentratie', 'concentreren', 'goed']",3,"['concentratie', 'concentreren', 'goed']",3,0.072173012,['af_leiden'],1,['af_leiden'],1,,3,3,"['concentreren', 'goed', 'concentratie']",1.098612289,1,1,['af_leiden'],0,1,32,3.13,3.13
222442,!vfwz tenw,18801133,1709486745,1,34,29,"['goed', 'productief', 'gelukkig', 'productief', 'tevreden']",5,"['goed', 'productief', 'gelukkig', 'tevreden']",4,0.029844405,[],0,[],0,,5,4,"['tevreden', 'productief', 'goed', 'gelukkig']",1.33217904,0,0,[],0,1,45,6.67,0
222442,!vfwz tenw,18802849,1709494040,1,30,32,"['blij', 'blij']",2,['blij'],1,0.022988338,['vervelen'],1,['vervelen'],1,,2,1,['blij'],0,1,1,['vervelen'],0,1,52,5.77,3.85
222442,!vfwz tenw,18806473,1709545532,1,36,41,"['relativeren', 'vrij', 'energiek']",3,"['relativeren', 'vrij', 'energiek']",3,0.090997453,"['teleur_stellen', 'slecht']",2,"['teleur_stellen', 'slecht']",2,0.151144223,3,3,"['energiek', 'vrij', 'relativeren']",1.098612289,2,2,"['slecht', 'teleur_stellen']",0.693147181,1,38,5.26,2.63
